gid_1,country,perc_used_internet_past12months_wght_age_15_to_49_wom,perc_used_internet_past12months_wght_age_15_to_49_fm_ratio,hdi_national,gdi_national,subnational_gdi,subnational_hdi_females,subnational_hdi_males,nl_mean_zscore,pop_density_zscore,fb_pntr_18p_female,fb_pntr_18p_male
PHL.2_1,Philippines,0.799914330361591,NA,0.71,0.966,0.977,0.699,0.715,-0.22640908540573557,-0.08895332205967295,1,1
PHL.3_1,Philippines,0.5339242531612389,NA,0.71,0.966,0.977,0.699,0.715,-0.26222889853321985,-0.21565837161550708,1,0.87477419838825
PHL.4_1,Philippines,0.815639509109576,NA,0.71,0.966,0.959,0.694,0.724,-0.23740827531271885,0.00178019219281458,0.996765907875551,0.841444777467098
PHL.5_1,Philippines,0.804098530918028,NA,0.71,0.966,0.971,0.667,0.687,-0.20226267284888624,0.15200010728349334,1,1
PHL.6_1,Philippines,0.8188286432654721,NA,0.71,0.966,0.959,0.694,0.724,-0.2384105605375647,-0.1214795099513725,0.983211610993544,0.905243327482468
PHL.7_1,Philippines,0.713524723334707,NA,0.71,0.966,0.973,0.725,0.745,-0.2673468804157926,-0.2684009965335995,0.962416271856775,0.883928418461869
PHL.8_1,Philippines,0.6898794070490619,NA,0.71,0.966,0.961,0.706,0.735,-0.26578434250547833,-0.2360016407908635,1,1
PHL.9_1,Philippines,0.5190163438013581,NA,0.71,0.966,0.975,0.618,0.633,-0.2625967684146142,-0.1657052388717331,1,1
PHL.10_1,Philippines,0.9304824435718828,NA,0.71,0.966,0.961,0.706,0.735,-0.03151754214607253,0.1775715653216278,1,1
PHL.11_1,Philippines,0.92968642808486,NA,0.71,0.966,0.969,0.704,0.726,-0.2537309535130611,-0.23802643168471413,1,1
PHL.12_1,Philippines,0.876628200804949,NA,0.71,0.966,0.964,0.706,0.733,0.00769247986499116,0.4469541849959291,1,1
PHL.13_1,Philippines,0.874960768327431,NA,0.71,0.966,0.973,0.725,0.745,-0.19985327916309212,-0.00271627383824814,1,1
PHL.14_1,Philippines,0.8337264656561111,NA,0.71,0.966,0.973,0.683,0.702,-0.23502834068273432,-0.01957228871886446,0.631770169370655,0.518264595020289
PHL.15_1,Philippines,0.795180533483263,NA,0.71,0.966,0.959,0.676,0.705,-0.2285023076993687,-0.04286640395450478,0.825047138926546,0.721770665882685
PHL.16_1,Philippines,0.6997148918655011,NA,0.71,0.966,0.975,0.699,0.717,-0.24948938790480804,-0.1340505718555492,1,0.8710373489213
PHL.17_1,Philippines,0.949612668853355,NA,0.71,0.966,0.961,0.706,0.735,0.07102102228173887,0.8531197398892882,1,1
PHL.18_1,Philippines,0.7647979538890689,NA,0.71,0.966,0.969,0.704,0.726,-0.2467960458150548,-0.17661352240787348,1,1
PHL.19_1,Philippines,0.8549492175947989,NA,0.71,0.966,0.971,0.667,0.687,-0.2415982938159523,-0.05639476642437706,1,1
PHL.20_1,Philippines,0.819057082342712,NA,0.71,0.966,0.971,0.667,0.687,-0.2194695831188174,0.06160843983380662,1,1
PHL.21_1,Philippines,0.806265120891006,NA,0.71,0.966,0.975,0.699,0.717,-0.2584255137505418,-0.03176044902758983,1,1
PHL.22_1,Philippines,0.785176341269752,NA,0.71,0.966,0.959,0.694,0.724,-0.2407514879816559,-0.0558655371182665,1,1
PHL.23_1,Philippines,0.7771956199804041,NA,0.71,0.966,0.971,0.667,0.687,-0.25592155799383287,-0.15097572267587905,1,0.974033303583594
PHL.24_1,Philippines,0.92928728118836,NA,0.71,0.966,0.964,0.706,0.733,0.5307898484778515,2.4637210388058257,1,1
PHL.25_1,Philippines,0.824625355424253,NA,0.71,0.966,0.959,0.676,0.705,-0.02599874168607492,0.5668234739906488,1,1
PHL.26_1,Philippines,0.7194074661307199,NA,0.71,0.966,0.973,0.695,0.715,-0.25183154202922714,-0.12133484450190345,1,0.796129727065343
PHL.27_1,Philippines,0.725143535100235,NA,0.71,0.966,0.973,0.695,0.715,-0.2038444724495379,0.02819076635034869,1,1
PHL.28_1,Philippines,0.834058377751835,NA,0.71,0.966,0.973,0.695,0.715,-0.15081365855703485,0.06912591824298418,0.916171607176816,0.775044066387934
PHL.29_1,Philippines,0.7757654988624609,NA,0.71,0.966,0.973,0.695,0.715,-0.25836465495573147,-0.20377492504748293,0.238400271681286,0.184372069723164
PHL.30_1,Philippines,0.7533041123319021,NA,0.71,0.966,0.977,0.699,0.715,-0.26119937507458224,-0.17619135133450275,0.52395279534937,0.45224842490993
PHL.31_1,Philippines,0.760512147384988,NA,0.71,0.966,0.973,0.683,0.702,-0.2559772923549839,-0.2081488506338731,0.374881130061587,0.322464348046888
PHL.32_1,Philippines,0.804787880703292,NA,0.71,0.966,0.959,0.694,0.724,-0.2504764129766708,-0.03893549816563782,0.911544273923775,0.809555963777809
PHL.33_1,Philippines,0.7979247116268959,NA,0.71,0.966,0.973,0.725,0.745,-0.2667361908412312,-0.22093353651014763,1,0.943945911218575
PHL.34_1,Philippines,0.8130267265958131,NA,0.71,0.966,0.967,0.693,0.717,-0.2255820063390511,-0.14289852548668297,1,1
PHL.35_1,Philippines,0.8618101288567099,NA,0.71,0.966,0.967,0.693,0.717,-0.20979680608368984,-0.05417443815360562,1,1
PHL.36_1,Philippines,0.830091637386775,NA,0.71,0.966,0.959,0.694,0.724,-0.19559618028600667,0.15992543447456892,0.938047472396936,0.853020375032992
PHL.37_1,Philippines,0.740998936501272,NA,0.71,0.966,0.969,0.704,0.726,-0.2446615486936508,-0.1481297796289699,1,1
PHL.38_1,Philippines,0.6547645115570769,NA,0.71,0.966,0.973,0.725,0.745,-0.2623254442055296,-0.214080172513558,1,0.943445413991768
PHL.39_1,Philippines,0.770310021727894,NA,0.71,0.966,0.967,0.693,0.717,-0.18252066069082015,0.1526905177780406,1,1
PHL.40_1,Philippines,0.910786901333975,NA,0.71,0.966,0.964,0.706,0.733,0.0970770358845839,0.8727533562004047,1,1
PHL.41_1,Philippines,0.704479740216281,NA,0.71,0.966,0.975,0.699,0.717,-0.2356987885903173,0.077766967363708,0.547298537944377,0.459154771689093
PHL.42_1,Philippines,0.567798047370246,NA,0.71,0.966,0.975,0.618,0.633,-0.253204144253475,-0.15578313535420596,1,1
PHL.43_1,Philippines,0.898587844511554,NA,0.71,0.966,0.973,0.683,0.702,-0.21924136127269944,-0.01778800125397436,0.974311033731369,0.825218546271181
PHL.44_1,Philippines,0.485937167375869,NA,0.71,0.966,0.975,0.618,0.633,-0.2515434594316445,-0.139019609022935,1,1
PHL.45_1,Philippines,0.701637793101616,NA,0.71,0.966,0.964,0.678,0.703,-0.2550367796925461,-0.1170324734124785,1,1
PHL.46_1,Philippines,0.562165067699191,NA,0.71,0.966,0.971,0.667,0.687,-0.24970875143344456,-0.10493611317972525,0.400517551847971,0.309257903997331
PHL.47_1,Philippines,0.9276954847001372,NA,0.71,0.966,0.964,0.727,0.754,4.840180091559933,19.148597571701615,1,1
PHL.48_1,Philippines,0.760537005148296,NA,0.71,0.966,0.975,0.699,0.717,-0.2550129577478606,-0.00840766057429704,0.730240229829932,0.61045248647887
PHL.49_1,Philippines,0.6990148688762691,NA,0.71,0.966,0.975,0.699,0.717,-0.16033343453285986,0.13501513752537736,1,1
PHL.50_1,Philippines,0.619457279672918,NA,0.71,0.966,0.973,0.725,0.745,-0.2680234277806158,-0.22797319286587217,0.936762929409977,0.87834141351348
PHL.51_1,Philippines,0.7238299415498289,NA,0.71,0.966,0.959,0.694,0.724,-0.20350115178131845,0.01386818945495115,1,0.826632433935269
PHL.52_1,Philippines,0.7122894965766061,NA,0.71,0.966,0.959,0.676,0.705,-0.240057146338936,-0.06313202366182902,0.85307182623756,0.71446912019238
PHL.53_1,Philippines,0.5955054740125401,NA,0.71,0.966,0.973,0.671,0.689,-0.2545329683481124,-0.07443191579971228,1,0.905380364452161
PHL.54_1,Philippines,0.7081298158967,NA,0.71,0.966,0.973,0.683,0.702,-0.2537851116055976,-0.13954373581082868,0.754832213356886,0.616064858248109
PHL.55_1,Philippines,0.8856375828627889,NA,0.71,0.966,0.961,0.706,0.735,-0.20024702794168076,0.07566597781913145,1,1
PHL.56_1,Philippines,0.932725758653193,NA,0.71,0.966,0.969,0.704,0.726,-0.25901313108342333,-0.188946554520738,1,1
PHL.57_1,Philippines,0.78844585562573,NA,0.71,0.966,0.964,0.678,0.703,-0.2619340036460308,-0.22702637686565516,0.933145219499295,0.752898705780594
PHL.58_1,Philippines,0.7878056893045879,NA,0.71,0.966,0.964,0.678,0.703,-0.25092967135777555,-0.1153323191679303,0.991280116502302,0.859562250330775
PHL.59_1,Philippines,0.6994707760845159,NA,0.71,0.966,0.964,0.678,0.703,-0.25978269429329,-0.23293975364999303,1,1
PHL.60_1,Philippines,0.934113067027775,NA,0.71,0.966,0.961,0.706,0.735,0.16302012412763864,0.7575219154546978,1,1
PHL.61_1,Philippines,0.850919767390094,NA,0.71,0.966,0.967,0.693,0.717,-0.1586225494573113,0.22986197753379992,1,1
PHL.62_1,Philippines,0.8626899899161891,NA,0.71,0.966,0.964,0.706,0.733,-0.23913359963304148,-0.07381611417112438,1,1
PHL.63_1,Philippines,0.6435429362132941,NA,0.71,0.966,0.969,0.704,0.726,-0.2649181930460901,-0.2372375156273729,1,1
PHL.64_1,Philippines,0.96304768199368,NA,0.71,0.966,0.964,0.706,0.733,0.18560023133611972,1.9014014564181707,1,1
PHL.65_1,Philippines,0.794771684134192,NA,0.71,0.966,0.964,0.678,0.703,-0.2603586893762978,-0.14535403078062592,1,0.909685399797651
PHL.66_1,Philippines,0.8139942002869149,NA,0.71,0.966,0.973,0.683,0.702,-0.255743002655031,-0.18156270330602056,0.708926950735887,0.564780452256899
PHL.67_1,Philippines,0.518191279580442,NA,0.71,0.966,0.973,0.671,0.689,-0.25210088575824063,-0.15624694673127587,0.940349869404261,0.78661726860589
PHL.68_1,Philippines,0.820496522663326,NA,0.71,0.966,0.959,0.676,0.705,-0.23648497207009528,-0.06379274599848697,0.960079849409299,0.825797239480388
PHL.69_1,Philippines,0.829204595525948,NA,0.71,0.966,0.971,0.667,0.687,-0.2269064028356099,0.02309893118373269,0.868508752932031,0.704814460640406
PHL.70_1,Philippines,0.838513684496801,NA,0.71,0.966,0.973,0.671,0.689,-0.15530488170390147,0.01776731144331266,1,1
PHL.71_1,Philippines,0.881552022611483,NA,0.71,0.966,0.973,0.683,0.702,-0.2511731205829747,-0.11612392617470178,0.765099183788296,0.605625082152658
PHL.72_1,Philippines,0.689758507672113,NA,0.71,0.966,0.973,0.671,0.689,-0.2599957129505875,-0.10329965841729692,1,0.857167816168292
PHL.73_1,Philippines,0.530103984651906,NA,0.71,0.966,0.975,0.618,0.633,-0.2613761715473161,-0.11009604423523664,0.901018589375113,0.868951301671371
PHL.74_1,Philippines,0.7476675256028921,NA,0.71,0.966,0.977,0.699,0.715,-0.22782605725048996,-0.09751514066434906,1,0.931645640280508
PHL.75_1,Philippines,0.7769555781744379,NA,0.71,0.966,0.977,0.699,0.715,-0.25819570315051343,-0.19054758400883823,0.720771274707735,0.62141343854853
PHL.76_1,Philippines,0.701954449756951,NA,0.71,0.966,0.961,0.706,0.735,-0.1353876509023782,0.09311442183306178,1,1
PHL.77_1,Philippines,0.56927218863574,NA,0.71,0.966,0.975,0.618,0.633,-0.25584242774872085,-0.2106503570363711,0.970408996598413,0.844607599589576
PHL.78_1,Philippines,0.886841412522494,NA,0.71,0.966,0.961,0.706,0.735,-0.21985919614312036,-0.102721531923187,1,1
PHL.79_1,Philippines,0.650767570385617,NA,0.71,0.966,0.964,0.658,0.683,-0.26104206112585787,-0.15641290624204554,0.825955698489164,0.675753528585767
PHL.80_1,Philippines,0.792293606115594,NA,0.71,0.966,0.964,0.658,0.683,-0.2303716936070886,0.00950096717076957,0.997478669834637,0.836502588338607
PHL.81_1,Philippines,0.701671323339237,NA,0.71,0.966,0.964,0.658,0.683,-0.2596328582565128,-0.08591715219476918,0.991720805321155,0.775793193938898
RWA.1_1,Rwanda,0.08306199169108601,0.448825004026396,0.531,0.935,0.948,0.501,0.528,-0.2544653261359426,0.20075731164686936,0.013780439857269,0.0344686465046104
RWA.2_1,Rwanda,0.0801058417778914,0.6140869141046,0.531,0.935,0.96,0.503,0.524,-0.24853602006952075,0.14302112515069831,0.0063685232021078,0.0154416957163445
RWA.3_1,Rwanda,0.08676687523684891,0.495876719351483,0.531,0.935,0.954,0.51,0.534,-0.25763248988924137,0.02698622789188649,0.0058835509694573,0.0163869240505576
RWA.4_1,Rwanda,0.0768524325533387,0.374883274337994,0.531,0.935,0.948,0.51,0.538,-0.2522948089357032,0.1191069049331224,0.0081847068613991,0.0230772598342016
RWA.5_1,Rwanda,0.360678459573616,0.658168118736798,0.531,0.935,0.964,0.616,0.639,0.4045755921213522,1.5821380165712309,0.329047635330221,0.502386967340139
SEN.1_1,Senegal,0.675443853852164,0.860202684445229,0.515,0.906,0.878,0.581,0.662,1.5896930188696818,4.851280783330065,0.559134807240978,0.945135039477609
SEN.2_1,Senegal,0.261058354344329,0.484821219240966,0.515,0.906,0.874,0.358,0.41,-0.18525856748382913,0.00117289723905097,0.0614572412153107,0.165616694850564
SEN.3_1,Senegal,0.239963326279685,0.573654392450229,0.515,0.906,0.885,0.492,0.555,-0.25769932914081495,-0.19678683682707604,0.0857906448739613,0.218186503081539
SEN.4_1,Senegal,0.09790422469288368,0.500481444377358,0.515,0.906,0.813,0.313,0.385,-0.2655149851206724,-0.2513130127796863,0.0638034261244488,0.173231776574969
SEN.5_1,Senegal,0.278347041702328,0.683197174824649,0.515,0.906,0.813,0.313,0.385,-0.23904620568266796,-0.12530842555137384,0.13898340877611,0.351150594591737
SEN.6_1,Senegal,0.15624094511654302,0.597361770115983,0.515,0.906,0.815,0.372,0.457,-0.26552647276344915,-0.2923660934721057,0.259689977298447,0.70014939179804
SEN.7_1,Senegal,0.147574611282619,0.692988771751597,0.515,0.906,0.791,0.365,0.461,-0.26712377285903105,-0.253634692926163,0.0790272279323682,0.188286793074373
SEN.8_1,Senegal,0.29297258699581197,0.590949328924584,0.515,0.906,0.892,0.382,0.429,-0.26364015874523933,-0.2666593880251452,0.0733701674408258,0.174669614945577
SEN.9_1,Senegal,0.311079371809786,0.75853614494609,0.515,0.906,0.959,0.4,0.417,-0.2673276169697105,-0.28166537488005566,0.080121393526465,0.214613768854175
SEN.10_1,Senegal,0.33991260654385996,0.697980211745208,0.515,0.906,0.959,0.4,0.417,-0.2609705648588924,-0.25778008391763835,0.154923548217354,0.347830591388402
SEN.11_1,Senegal,0.205972463590727,0.697691099545131,0.515,0.906,0.791,0.365,0.461,-0.2666037142429026,-0.24016752097086796,0.132040175018975,0.359299684050061
SEN.12_1,Senegal,0.178723052028095,0.583532831834517,0.515,0.906,0.815,0.372,0.457,-0.2683639176030597,-0.2856349511518537,0.11324324271017,0.257635625994586
SEN.13_1,Senegal,0.45102882263487504,0.671323304531927,0.515,0.906,0.885,0.522,0.59,-0.16651980503972164,-0.03977051409328375,0.198042522461324,0.41724904419927
SEN.14_1,Senegal,0.4216285298599221,0.9024277101128,0.515,0.906,0.845,0.515,0.609,-0.2625151871498397,-0.22764724444986356,0.224043987255692,0.50707507097874
SLE.1_1,Sierra Leone,0.0659864775735669,0.388689384717183,0.457,0.893,0.890357183793705,0.430574353098833,0.483739126376549,-0.26775677755912225,-0.2209126323398387,0.0355070053106341,0.0587740138594851
SLE.2_1,Sierra Leone,0.0612382955945559,0.313881524649422,0.457,0.893,0.866598539301662,0.415769497349815,0.480067860512792,-0.2681855700273859,-0.2478565980751901,0.0225677924650152,0.0467584663205936
SLE.3_1,Sierra Leone,0.0750375686074889,0.371425813307463,0.457,0.893,0.913885674272491,0.430262144041189,0.472125987797139,-0.26791906894665424,-0.23596498511159367,0.043656617239098,0.076417909638559
SLE.4_1,Sierra Leone,0.33594658101249003,0.621682338174655,0.457,0.893,0.925128605765807,0.553389806764067,0.597154580307736,-0.09393710507598234,1.302529820003831,0.492284231838686,0.7285154776444
ZAF.1_1,South Africa,0.40513385955145,1.07887024373511,0.725,0.984,0.978,0.672,0.686,-0.23988677823295773,-0.26704988887672804,0.310093741436869,0.331321789284916
ZAF.2_1,South Africa,0.45271946893953297,0.821910289644111,0.725,0.984,0.976,0.707,0.724,-0.23265473297647624,-0.28293321274795313,0.383850355601999,0.380747455074044
ZAF.3_1,South Africa,0.571277012641072,0.937564341901052,0.725,0.984,0.988,0.734,0.743,0.964062928947519,0.3836068421927242,0.448011583081354,0.433866754464727
ZAF.4_1,South Africa,0.415483045798884,1.01871992599687,0.725,0.984,0.974,0.705,0.724,-0.1592588750510441,-0.2024389707116582,0.316581507702867,0.355898254032934
ZAF.5_1,South Africa,0.352407834120554,0.656200330973172,0.725,0.984,0.979,0.712,0.728,-0.20191296595178507,-0.2625812222300276,0.306477456447643,0.398117861662198
ZAF.6_1,South Africa,0.391428180451061,0.82867668109877,0.725,0.984,0.958,0.668,0.696,-0.14714349344287753,-0.25048077768525895,0.374920021514548,0.407323821807783
ZAF.7_1,South Africa,0.413864328470874,0.827546878772464,0.725,0.984,0.982,0.674,0.686,-0.20342424860087271,-0.269456544253787,0.311066991962277,0.300755383708508
ZAF.8_1,South Africa,0.409157510420067,0.813906161357537,0.725,0.984,0.988,0.701,0.709,-0.262685224395475,-0.29858051035677247,0.363511415241761,0.378162722686674
ZAF.9_1,South Africa,0.6261804639979129,1.01437609547774,0.725,0.984,0.991,0.75,0.757,-0.1985440772717128,-0.25642067418809544,0.493899171503916,0.454862119597371
TJK.5_1,Tajikistan,0.0632517729328331,NA,0.659,0.905,0.893,0.618,0.692,-0.23266281720560825,-0.24145892901585805,0.0665367339531119,0.174776745966103
TJK.1_1,Tajikistan,0.359674701216235,NA,0.659,0.905,0.913,0.699,0.766,3.395833511273317,4.4212360499629,0.151364189271632,0.393094484881737
TJK.2_1,Tajikistan,0.304480353216329,NA,0.659,0.905,0.909,0.637,0.702,-0.26842705291601326,-0.2987310181400161,0.0300628377331593,0.0317544065256313
TJK.3_1,Tajikistan,0.0333373328440492,NA,0.659,0.905,0.892,0.605,0.678,-0.21531913363979485,-0.1871825405687868,0.0013942393479246,0.0069537405698024
TJK.4_1,Tajikistan,0.19851125221639104,NA,0.659,0.905,0.92,0.638,0.693,-0.2297451096655258,-0.2188447565908314,0.0127971887162243,0.031715078991864
TZA.1_1,Tanzania,0.13723577323609398,0.465396057697835,0.507,0.927,0.962,0.529,0.55,-0.2655604905129454,-0.26012539246615585,0.142974093870274,0.282334115262896
TZA.2_1,Tanzania,0.28490458318545303,0.610279162568251,0.507,0.927,0.931,0.597,0.641,0.4291735728623672,2.382222016668329,0.399015376437079,0.685516165261664
TZA.3_1,Tanzania,0.0246293659953075,0.16851604867271,0.507,0.927,0.945,0.457,0.483,-0.2665043665970643,-0.25601288635871383,0.0541633871514698,0.117913029489959
TZA.4_1,Tanzania,0.0304629036323603,0.69784350641442106,0.507,0.927,0.917,0.474,0.517,-0.26599950999925964,-0.21993558225824,0.008532652846298,0.0242119363635942
TZA.5_1,Tanzania,0.09910515226139348,0.370610323852953,0.507,0.927,0.952,0.535,0.562,-0.2676137850251913,-0.2785302470765901,0.0230244771256845,0.0507324822644297
TZA.6_1,Tanzania,0.0345345155757848,0.228154060964894,0.507,0.927,0.939,0.477,0.508,-0.26781101875690994,-0.2404367138606567,0.0093959762160116,0.0214191208704396
TZA.18_1,Tanzania,0.0332740140601897,0.117521572040211,0.507,0.927,0.913,0.512,0.562,-0.2638237862355236,0.01937187599344531,0.0176008337674648,0.0558412407611738
TZA.28_1,Tanzania,0.0118792734809628,0.12460589568276,0.507,0.927,0.948,0.539,0.569,-0.2382975249106201,0.05391025681306186,0.0150347100107465,0.0509760294164784
TZA.7_1,Tanzania,0.033944352577355,0.418829007534231,0.507,0.927,0.913,0.435,0.477,-0.26912482930754467,-0.2906823993017818,0.0098166001605777,0.0277201531341691
TZA.8_1,Tanzania,0.0349436697386299,0.154594715672899,0.507,0.927,0.91,0.469,0.515,-0.2686121255305338,-0.2572006582353913,0.0188117138765587,0.0506026811434576
TZA.9_1,Tanzania,0.119288790133558,0.540941322618242,0.507,0.927,0.973,0.599,0.616,-0.26201100280718925,-0.18959472520448187,0.0243640292064403,0.0498903760661493
TZA.19_1,Tanzania,0.0372056464779843,0.218703490446985,0.507,0.927,0.944,0.556,0.589,-0.2596647636499993,0.032346051327979,0.0073431614267646,0.0189341922517671
TZA.29_1,Tanzania,0.0414478908936943,0.153590830252457,0.507,0.927,0.955,0.594,0.621,-0.2564033546401708,-0.18998094636629825,0.0153142392996839,0.0519889162845796
TZA.10_1,Tanzania,0.0409029400207349,0.290867089276067,0.507,0.927,0.952,0.47,0.494,-0.2689117792906952,-0.28992076197230404,0.0031646530471886,0.0117172654519847
TZA.11_1,Tanzania,0.0333642889523494,0.322253536165507,0.507,0.927,0.962,0.529,0.55,-0.2686204400060807,-0.27266179128321966,0.0100452843493187,0.0208788776479998
TZA.12_1,Tanzania,0.03814555116254359,1.551283413758,0.507,0.927,0.91,0.488,0.536,-0.2663126260054011,-0.24914996497202693,0.0080808610921163,0.0268173984391953
TZA.13_1,Tanzania,0.0650565086523854,0.326689407759246,0.507,0.927,0.936,0.495,0.529,-0.2668285476967474,-0.25991601873808384,0.0612699397178395,0.114615731659392
TZA.30_1,Tanzania,0.218487932898404,0.42949426620893,0.507,0.927,0.957,0.669,0.698,-0.01272554864265414,1.9922189139340112,0.0210442109331514,0.0745600714899675
TZA.14_1,Tanzania,0.07346480845434052,0.922073062508952,0.507,0.927,0.947,0.504,0.532,-0.26762888316195116,-0.2723518895565461,0.0406836634663643,0.0797557520856642
TZA.15_1,Tanzania,0.0343823474242472,0.256448923162575,0.507,0.927,0.931,0.464,0.499,-0.2652167648529384,-0.2388879437580515,0.0045270376482653,0.0143110130673846
TZA.16_1,Tanzania,0.05250283207388309,0.551461591068184,0.507,0.927,0.917,0.474,0.517,-0.2640930995316282,-0.1977727694733045,0.0538284456486224,0.114992572885292
TZA.17_1,Tanzania,0.0270728269085077,0.170835086959814,0.507,0.927,0.952,0.535,0.562,-0.26828861322328607,-0.27254953539375104,0.0231157991315877,0.0530940718530122
TZA.20_1,Tanzania,0.0544953796204484,0.419323949414723,0.507,0.927,0.912,0.474,0.519,-0.26591024813156144,-0.2704731794231356,0.0089357726344096,0.0261514541861329
TZA.21_1,Tanzania,0.0267893509114058,0.299080835107014,0.507,0.927,0.913,0.435,0.477,-0.2687295346200942,-0.2676816102292182,0.0084406262252582,0.0223585386025529
TZA.22_1,Tanzania,0.0257000528560928,0.120614514443313,0.507,0.927,0.954,0.514,0.539,-0.268777162171285,-0.28157998839676895,0.0179124413509315,0.0365325481907303
TZA.23_1,Tanzania,0.0599211913000965,0.352449822420145,0.507,0.927,0.918,0.46,0.501,-0.26178100648838354,-0.21601678222374637,0.0218679404471262,0.04958474600152
TZA.24_1,Tanzania,0.0105690766611278,0.940650659214859,0.507,0.927,0.918,0.46,0.501,-0.2687920038717709,-0.241611647154755,0.0032563178372615,0.0098938349275977
TZA.25_1,Tanzania,0.024536625436204,0.156710275366545,0.507,0.927,0.952,0.506,0.531,-0.2683930109762561,-0.27552810857429505,0.0170623129418798,0.0405060939236791
TZA.26_1,Tanzania,0.0233589787042051,0.314806800856285,0.507,0.927,0.938,0.442,0.471,-0.2685412666476811,-0.2730002898881492,0.0106622329730357,0.0254352877207014
TZA.27_1,Tanzania,0.0931240616859608,0.542552661125734,0.507,0.927,0.951,0.526,0.553,-0.2658616206349683,-0.23463033291500696,0.0047629947314451,0.013628219285609
TZA.1_1,Tanzania,0.18985866710059895,0.67971698854552,0.532,0.94,0.956,0.524,0.548,-0.26251563271883915,-0.2537387701657254,0.315753981750552,0.50185107119224
TZA.2_1,Tanzania,0.37242371863423895,0.578212780404194,0.532,0.94,0.923,0.591,0.64,1.0358290094012628,3.262133445250769,0.772573750848561,1
TZA.3_1,Tanzania,0.142802495141369,0.510280390295267,0.532,0.94,0.941,0.453,0.481,-0.25716910359212264,-0.25100763254788183,0.124109390543381,0.217704320405593
TZA.4_1,Tanzania,0.0529991927376266,0.21271514260014,0.532,0.94,0.912,0.47,0.515,-0.25971632636163877,-0.19915532487491633,0.0173056844884509,0.0395620314871651
TZA.5_1,Tanzania,0.216923559275815,1.61967821525727,0.532,0.94,0.947,0.53,0.56,-0.26412219885484844,-0.27700428125923515,0.0545935143442734,0.0969209830932659
TZA.6_1,Tanzania,0.08736929795568979,0.367181971601027,0.532,0.94,0.935,0.473,0.506,-0.26615036339257464,-0.2342028051866824,0.0217325438689254,0.039910446068895
TZA.18_1,Tanzania,0.152650090928536,0.463318649753462,0.532,0.94,0.909,0.509,0.559,-0.24750243732903507,0.04270455184246259,0.0417378554431827,0.106656179943971
TZA.28_1,Tanzania,0.0602026729031461,0.331457294597194,0.532,0.94,0.945,0.535,0.566,-0.2030537224727636,0.11767990008861656,0.0320333866068155,0.0874537070688224
TZA.7_1,Tanzania,0.0361624548338359,0.16595920550302,0.532,0.94,0.907,0.431,0.475,-0.2684888812720877,-0.2888005209998316,0.0213419535540789,0.0484542345251786
TZA.8_1,Tanzania,0.0591125086972799,0.336603801361842,0.532,0.94,0.906,0.465,0.513,-0.2676577395096071,-0.25152977649796304,0.0424323778165136,0.0918613642980361
TZA.9_1,Tanzania,0.20833324206129197,0.548874363181271,0.532,0.94,0.968,0.594,0.614,-0.2570452572595414,-0.1790424416152733,0.0567216077288498,0.0934221640828043
TZA.19_1,Tanzania,0.157058895973516,0.606701791290784,0.532,0.94,0.94,0.552,0.587,-0.2382462790133654,0.05081223474564148,0.0177747900010541,0.0367615649426789
TZA.29_1,Tanzania,0.308234424478049,1.00735187919765,0.532,0.94,0.949,0.588,0.62,-0.22467095429308537,-0.17762944352255475,0.0353576510766824,0.0967683771585718
TZA.10_1,Tanzania,0.0622646468264077,0.828786676973386,0.532,0.94,0.947,0.466,0.492,-0.2683200741207283,-0.28935204689284805,0.0076712638015826,0.0229219665668401
TZA.11_1,Tanzania,0.0389467691313038,0.267946354033726,0.532,0.94,0.956,0.524,0.548,-0.26747249595382744,-0.2676083534619569,0.0217712058287702,0.0364977622812123
TZA.12_1,Tanzania,0.0439544123544027,0.176231993117455,0.532,0.94,0.905,0.484,0.534,-0.2644441329914249,-0.2422379003546827,0.0181600861556765,0.048458191620051
TZA.13_1,Tanzania,0.16663026878848497,0.89975081897698606,0.532,0.94,0.931,0.491,0.527,-0.26211985195833337,-0.2543807137806114,0.135718936106076,0.204749190164654
TZA.30_1,Tanzania,0.408448386374176,0.927278864811499,0.532,0.94,0.95,0.662,0.697,0.4287706973324325,2.528622289989937,0.0436285804503215,0.124161470518816
TZA.14_1,Tanzania,0.0844907615960894,0.456900904567559,0.532,0.94,0.941,0.499,0.53,-0.26515256233980466,-0.2686108370671966,0.0917700203203806,0.14459618224767
TZA.15_1,Tanzania,0.05919895338989629,0.738704213967697,0.532,0.94,0.926,0.46,0.497,-0.2622589303519819,-0.23491392035128136,0.0108855583501929,0.0276816909377628
TZA.16_1,Tanzania,0.16128554038364398,0.475904452934218,0.532,0.94,0.912,0.47,0.515,-0.25555167954045144,-0.18353648148994664,0.119221327986067,0.20499909374901
TZA.17_1,Tanzania,0.168298001913557,0.959875401369652,0.532,0.94,0.947,0.53,0.56,-0.26546677080934233,-0.2713987666747325,0.0563729328035084,0.104346102484779
TZA.20_1,Tanzania,0.117209304250814,0.321313968300629,0.532,0.94,0.908,0.47,0.518,-0.253184493958301,-0.26652748470756915,0.0203345966347369,0.047729767718999
TZA.21_1,Tanzania,0.0372184295693377,0.478518459230367,0.532,0.94,0.907,0.431,0.475,-0.26770522411391334,-0.2617104967763091,0.0182374768032716,0.0388888427884271
