_submission__uuid,gender,age_class,hh_size,age_u5,age_5_18,age_18plus,age_u5_count,age_5_18_count,age_18plus_count,hh_size_categorical,hh_size_categorical_crude,cooking_fuel,material_house,modern_fuel_type,manufactured_material_house,radio,bed,_id,health_zone
32be5f2f-a0fc-4fe3-a5a1-ab5872f93089,m,"[55,65)",9,1,2,6,1,2+,2+,"[7,10)",7+,charcoal,earth,1,0,yes,yes,458932796,Kalemie
32be5f2f-a0fc-4fe3-a5a1-ab5872f93089,m,"[18,25)",9,1,2,6,1,2+,2+,"[7,10)",7+,charcoal,earth,1,0,yes,yes,458932796,Kalemie
45c080ab-efce-41f9-9508-03315dcf0acf,f,"[25,35)",4,2,0,2,2+,0,2+,"[4,7)","[0,6)",charcoal,earth,1,0,yes,yes,458932811,Kalemie
45c080ab-efce-41f9-9508-03315dcf0acf,m,"[25,35)",4,2,0,2,2+,0,2+,"[4,7)","[0,6)",charcoal,earth,1,0,yes,yes,458932811,Kalemie
b5bd2df7-6a58-4aea-a84e-d5bd7fda4692,f,"[18,25)",4,0,2,2,0,2+,2+,"[4,7)","[0,6)",charcoal,earth,1,0,no,yes,458932819,Kalemie
b5bd2df7-6a58-4aea-a84e-d5bd7fda4692,m,"[25,35)",4,0,2,2,0,2+,2+,"[4,7)","[0,6)",charcoal,earth,1,0,no,yes,458932819,Kalemie
aa23a063-c56d-47c4-865d-90c96d5f0e14,f,"[18,25)",5,1,2,2,1,2+,2+,"[4,7)","[0,6)",charcoal,earth,1,0,no,yes,458932838,Kalemie
aa23a063-c56d-47c4-865d-90c96d5f0e14,f,"[35,45)",5,1,2,2,1,2+,2+,"[4,7)","[0,6)",charcoal,earth,1,0,no,yes,458932838,Kalemie
4181772d-d763-4a04-b1f1-c6c88ee5ff4a,f,"[45,55)",8,1,4,3,1,2+,2+,"[7,10)",7+,charcoal,earth,1,0,no,yes,458932871,Kalemie
4181772d-d763-4a04-b1f1-c6c88ee5ff4a,f,"[18,25)",8,1,4,3,1,2+,2+,"[7,10)",7+,charcoal,earth,1,0,no,yes,458932871,Kalemie
4181772d-d763-4a04-b1f1-c6c88ee5ff4a,m,"[18,25)",8,1,4,3,1,2+,2+,"[7,10)",7+,charcoal,earth,1,0,no,yes,458932871,Kalemie
f46f03a0-aca6-4f8f-967c-974bc143e467,f,"[18,25)",5,0,2,3,0,2+,2+,"[4,7)","[0,6)",charcoal,cement,1,1,yes,yes,458932894,Kalemie
f46f03a0-aca6-4f8f-967c-974bc143e467,m,"[45,55)",5,0,2,3,0,2+,2+,"[4,7)","[0,6)",charcoal,cement,1,1,yes,yes,458932894,Kalemie
f46f03a0-aca6-4f8f-967c-974bc143e467,m,"[18,25)",5,0,2,3,0,2+,2+,"[4,7)","[0,6)",charcoal,cement,1,1,yes,yes,458932894,Kalemie
eeea9511-d153-44ba-b4ff-5d1949ea391a,f,"[18,25)",4,2,0,2,2+,0,2+,"[4,7)","[0,6)",charcoal,earth,1,0,no,yes,458932911,Kalemie
eeea9511-d153-44ba-b4ff-5d1949ea391a,m,"[25,35)",4,2,0,2,2+,0,2+,"[4,7)","[0,6)",charcoal,earth,1,0,no,yes,458932911,Kalemie
82490627-8e84-4674-82b3-9d8ebe0b0f40,m,"[18,25)",3,0,1,2,0,1,2+,"[0,4)","[0,6)",charcoal,earth,1,0,yes,yes,458932930,Kalemie
82490627-8e84-4674-82b3-9d8ebe0b0f40,m,"[18,25)",3,0,1,2,0,1,2+,"[0,4)","[0,6)",charcoal,earth,1,0,yes,yes,458932930,Kalemie
9105ebb6-97ac-4e7d-b18d-a81e2dd92961,m,"[45,55)",8,1,5,2,1,2+,2+,"[7,10)",7+,wood,wood_mud,0,0,no,yes,458938144,Nyunzu
9105ebb6-97ac-4e7d-b18d-a81e2dd92961,f,"[45,55)",8,1,5,2,1,2+,2+,"[7,10)",7+,wood,wood_mud,0,0,no,yes,458938144,Nyunzu
6cc71a32-8d33-472d-b2ec-53372a87cd74,f,"[35,45)",13,2,7,4,2+,2+,2+,10+,7+,wood,wood_mud,0,0,yes,no,458938246,Nyunzu
6cc71a32-8d33-472d-b2ec-53372a87cd74,m,"[35,45)",13,2,7,4,2+,2+,2+,10+,7+,wood,wood_mud,0,0,yes,no,458938246,Nyunzu
6cc71a32-8d33-472d-b2ec-53372a87cd74,m,"[18,25)",13,2,7,4,2+,2+,2+,10+,7+,wood,wood_mud,0,0,yes,no,458938246,Nyunzu
6cc71a32-8d33-472d-b2ec-53372a87cd74,m,"[18,25)",13,2,7,4,2+,2+,2+,10+,7+,wood,wood_mud,0,0,yes,no,458938246,Nyunzu
331eea05-45be-4f6e-968c-1e03100028a2,f,"[55,65)",6,0,4,2,0,2+,2+,"[4,7)","[0,6)",wood,wood_mud,0,0,no,no,458938255,Nyunzu
331eea05-45be-4f6e-968c-1e03100028a2,m,"[55,65)",6,0,4,2,0,2+,2+,"[4,7)","[0,6)",wood,wood_mud,0,0,no,no,458938255,Nyunzu
02d3d856-49f6-4d86-bd87-d8560410580c,f,"[25,35)",12,3,7,2,2+,2+,2+,10+,7+,wood,wood_mud,0,0,no,no,458938308,Nyunzu
02d3d856-49f6-4d86-bd87-d8560410580c,m,"[35,45)",12,3,7,2,2+,2+,2+,10+,7+,wood,wood_mud,0,0,no,no,458938308,Nyunzu
a85325cf-57b9-4822-b5c0-ca719e66bb25,m,"[35,45)",12,2,3,7,2+,2+,2+,10+,7+,wood,wood_mud,0,0,no,yes,458938660,Nyunzu
a85325cf-57b9-4822-b5c0-ca719e66bb25,f,"[25,35)",12,2,3,7,2+,2+,2+,10+,7+,wood,wood_mud,0,0,no,yes,458938660,Nyunzu
a85325cf-57b9-4822-b5c0-ca719e66bb25,f,"[35,45)",12,2,3,7,2+,2+,2+,10+,7+,wood,wood_mud,0,0,no,yes,458938660,Nyunzu
a85325cf-57b9-4822-b5c0-ca719e66bb25,f,"[18,25)",12,2,3,7,2+,2+,2+,10+,7+,wood,wood_mud,0,0,no,yes,458938660,Nyunzu
a85325cf-57b9-4822-b5c0-ca719e66bb25,m,"[18,25)",12,2,3,7,2+,2+,2+,10+,7+,wood,wood_mud,0,0,no,yes,458938660,Nyunzu
a85325cf-57b9-4822-b5c0-ca719e66bb25,f,"[25,35)",12,2,3,7,2+,2+,2+,10+,7+,wood,wood_mud,0,0,no,yes,458938660,Nyunzu
a85325cf-57b9-4822-b5c0-ca719e66bb25,m,"[25,35)",12,2,3,7,2+,2+,2+,10+,7+,wood,wood_mud,0,0,no,yes,458938660,Nyunzu
57c875e7-4b7c-46de-9f52-8794ce6e1585,f,"[25,35)",13,2,6,5,2+,2+,2+,10+,7+,wood,wood_mud,0,0,yes,no,458938706,Nyunzu
57c875e7-4b7c-46de-9f52-8794ce6e1585,m,"[35,45)",13,2,6,5,2+,2+,2+,10+,7+,wood,wood_mud,0,0,yes,no,458938706,Nyunzu
57c875e7-4b7c-46de-9f52-8794ce6e1585,m,"[55,65)",13,2,6,5,2+,2+,2+,10+,7+,wood,wood_mud,0,0,yes,no,458938706,Nyunzu
57c875e7-4b7c-46de-9f52-8794ce6e1585,f,"[65,100]",13,2,6,5,2+,2+,2+,10+,7+,wood,wood_mud,0,0,yes,no,458938706,Nyunzu
57c875e7-4b7c-46de-9f52-8794ce6e1585,f,"[18,25)",13,2,6,5,2+,2+,2+,10+,7+,wood,wood_mud,0,0,yes,no,458938706,Nyunzu
532bc1df-5bcc-40b0-b17b-74ddc891c2c1,f,"[25,35)",9,0,6,3,0,2+,2+,"[7,10)",7+,wood,wood_mud,0,0,no,no,458938747,Nyunzu
532bc1df-5bcc-40b0-b17b-74ddc891c2c1,m,"[35,45)",9,0,6,3,0,2+,2+,"[7,10)",7+,wood,wood_mud,0,0,no,no,458938747,Nyunzu
532bc1df-5bcc-40b0-b17b-74ddc891c2c1,m,"[25,35)",9,0,6,3,0,2+,2+,"[7,10)",7+,wood,wood_mud,0,0,no,no,458938747,Nyunzu
f29dcaa0-8edf-4df9-ac2c-578a7f1bcb22,f,"[35,45)",5,0,0,5,0,0,2+,"[4,7)","[0,6)",wood,wood_mud,0,0,no,yes,458938889,Nyunzu
f29dcaa0-8edf-4df9-ac2c-578a7f1bcb22,m,"[45,55)",5,0,0,5,0,0,2+,"[4,7)","[0,6)",wood,wood_mud,0,0,no,yes,458938889,Nyunzu
f29dcaa0-8edf-4df9-ac2c-578a7f1bcb22,m,"[18,25)",5,0,0,5,0,0,2+,"[4,7)","[0,6)",wood,wood_mud,0,0,no,yes,458938889,Nyunzu
f29dcaa0-8edf-4df9-ac2c-578a7f1bcb22,f,"[18,25)",5,0,0,5,0,0,2+,"[4,7)","[0,6)",wood,wood_mud,0,0,no,yes,458938889,Nyunzu
f29dcaa0-8edf-4df9-ac2c-578a7f1bcb22,m,"[18,25)",5,0,0,5,0,0,2+,"[4,7)","[0,6)",wood,wood_mud,0,0,no,yes,458938889,Nyunzu
63cb2299-71d5-4265-88a3-ac23e8b98df6,f,"[55,65)",6,0,3,3,0,2+,2+,"[4,7)","[0,6)",wood,wood_mud,0,0,no,no,458938989,Nyunzu
63cb2299-71d5-4265-88a3-ac23e8b98df6,f,"[25,35)",6,0,3,3,0,2+,2+,"[4,7)","[0,6)",wood,wood_mud,0,0,no,no,458938989,Nyunzu
63cb2299-71d5-4265-88a3-ac23e8b98df6,f,"[18,25)",6,0,3,3,0,2+,2+,"[4,7)","[0,6)",wood,wood_mud,0,0,no,no,458938989,Nyunzu
9b223702-9f00-4dd7-ba72-bd48c1a5fb57,m,"[55,65)",9,0,4,5,0,2+,2+,"[7,10)",7+,charcoal,coated_adobe,1,1,yes,yes,458938996,Nyemba
9b223702-9f00-4dd7-ba72-bd48c1a5fb57,f,"[35,45)",9,0,4,5,0,2+,2+,"[7,10)",7+,charcoal,coated_adobe,1,1,yes,yes,458938996,Nyemba
9b223702-9f00-4dd7-ba72-bd48c1a5fb57,f,"[18,25)",9,0,4,5,0,2+,2+,"[7,10)",7+,charcoal,coated_adobe,1,1,yes,yes,458938996,Nyemba
9b223702-9f00-4dd7-ba72-bd48c1a5fb57,m,"[18,25)",9,0,4,5,0,2+,2+,"[7,10)",7+,charcoal,coated_adobe,1,1,yes,yes,458938996,Nyemba
9b223702-9f00-4dd7-ba72-bd48c1a5fb57,m,"[18,25)",9,0,4,5,0,2+,2+,"[7,10)",7+,charcoal,coated_adobe,1,1,yes,yes,458938996,Nyemba
281756d7-9e46-4216-a945-7188bb79234b,f,"[45,55)",11,1,3,7,1,2+,2+,10+,7+,wood,wood_mud,0,0,no,yes,458939045,Nyunzu
281756d7-9e46-4216-a945-7188bb79234b,m,"[45,55)",11,1,3,7,1,2+,2+,10+,7+,wood,wood_mud,0,0,no,yes,458939045,Nyunzu
281756d7-9e46-4216-a945-7188bb79234b,f,"[25,35)",11,1,3,7,1,2+,2+,10+,7+,wood,wood_mud,0,0,no,yes,458939045,Nyunzu
281756d7-9e46-4216-a945-7188bb79234b,m,"[25,35)",11,1,3,7,1,2+,2+,10+,7+,wood,wood_mud,0,0,no,yes,458939045,Nyunzu
281756d7-9e46-4216-a945-7188bb79234b,m,"[25,35)",11,1,3,7,1,2+,2+,10+,7+,wood,wood_mud,0,0,no,yes,458939045,Nyunzu
281756d7-9e46-4216-a945-7188bb79234b,f,"[25,35)",11,1,3,7,1,2+,2+,10+,7+,wood,wood_mud,0,0,no,yes,458939045,Nyunzu
281756d7-9e46-4216-a945-7188bb79234b,f,"[18,25)",11,1,3,7,1,2+,2+,10+,7+,wood,wood_mud,0,0,no,yes,458939045,Nyunzu
27f2504c-7e9d-4dca-ad56-388516e7ca63,f,"[45,55)",7,1,3,3,1,2+,2+,"[7,10)",7+,wood,wood_mud,0,0,no,no,458944356,Nyunzu
27f2504c-7e9d-4dca-ad56-388516e7ca63,m,"[35,45)",7,1,3,3,1,2+,2+,"[7,10)",7+,wood,wood_mud,0,0,no,no,458944356,Nyunzu
27f2504c-7e9d-4dca-ad56-388516e7ca63,f,"[25,35)",7,1,3,3,1,2+,2+,"[7,10)",7+,wood,wood_mud,0,0,no,no,458944356,Nyunzu
7038617b-f449-46bb-be22-0f7f3b463e2e,f,"[18,25)",6,0,3,3,0,2+,2+,"[4,7)","[0,6)",wood,wood_mud,0,0,no,no,458944381,Nyunzu
7038617b-f449-46bb-be22-0f7f3b463e2e,m,"[25,35)",6,0,3,3,0,2+,2+,"[4,7)","[0,6)",wood,wood_mud,0,0,no,no,458944381,Nyunzu
7038617b-f449-46bb-be22-0f7f3b463e2e,f,"[18,25)",6,0,3,3,0,2+,2+,"[4,7)","[0,6)",wood,wood_mud,0,0,no,no,458944381,Nyunzu
0619c5cf-0b14-4081-904a-3572ae1fa197,f,"[18,25)",5,2,1,2,2+,1,2+,"[4,7)","[0,6)",wood,wood_mud,0,0,no,yes,458944404,Nyunzu
0619c5cf-0b14-4081-904a-3572ae1fa197,m,"[25,35)",5,2,1,2,2+,1,2+,"[4,7)","[0,6)",wood,wood_mud,0,0,no,yes,458944404,Nyunzu
5356bd5b-b0b5-42aa-8938-743c26a9b73c,f,"[18,25)",5,1,2,2,1,2+,2+,"[4,7)","[0,6)",wood,wood_mud,0,0,no,yes,458944430,Nyunzu
5356bd5b-b0b5-42aa-8938-743c26a9b73c,m,"[35,45)",5,1,2,2,1,2+,2+,"[4,7)","[0,6)",wood,wood_mud,0,0,no,yes,458944430,Nyunzu
659f7671-54c6-413b-bf2e-ea2c1cf080f4,f,"[18,25)",5,0,2,3,0,2+,2+,"[4,7)","[0,6)",wood,wood_mud,0,0,no,yes,458944455,Nyunzu
659f7671-54c6-413b-bf2e-ea2c1cf080f4,m,"[55,65)",5,0,2,3,0,2+,2+,"[4,7)","[0,6)",wood,wood_mud,0,0,no,yes,458944455,Nyunzu
659f7671-54c6-413b-bf2e-ea2c1cf080f4,f,"[45,55)",5,0,2,3,0,2+,2+,"[4,7)","[0,6)",wood,wood_mud,0,0,no,yes,458944455,Nyunzu
5d54b7de-cd85-4323-b3d5-e5d9ecf13212,f,"[35,45)",7,1,4,2,1,2+,2+,"[7,10)",7+,wood,wood_mud,0,0,no,no,458944484,Nyunzu
5d54b7de-cd85-4323-b3d5-e5d9ecf13212,m,"[45,55)",7,1,4,2,1,2+,2+,"[7,10)",7+,wood,wood_mud,0,0,no,no,458944484,Nyunzu
281ad7cd-ee86-4749-827e-5eec23dabc42,f,"[45,55)",7,0,3,4,0,2+,2+,"[7,10)",7+,wood,wood_mud,0,0,no,no,458944507,Nyunzu
281ad7cd-ee86-4749-827e-5eec23dabc42,m,"[25,35)",7,0,3,4,0,2+,2+,"[7,10)",7+,wood,wood_mud,0,0,no,no,458944507,Nyunzu
281ad7cd-ee86-4749-827e-5eec23dabc42,m,"[18,25)",7,0,3,4,0,2+,2+,"[7,10)",7+,wood,wood_mud,0,0,no,no,458944507,Nyunzu
281ad7cd-ee86-4749-827e-5eec23dabc42,m,"[45,55)",7,0,3,4,0,2+,2+,"[7,10)",7+,wood,wood_mud,0,0,no,no,458944507,Nyunzu
cf795e1d-14ff-42bc-90f6-f6d189620a7a,m,"[35,45)",8,1,4,3,1,2+,2+,"[7,10)",7+,charcoal,cement_blocks,1,1,yes,yes,459249725,Nyemba
cf795e1d-14ff-42bc-90f6-f6d189620a7a,f,"[25,35)",8,1,4,3,1,2+,2+,"[7,10)",7+,charcoal,cement_blocks,1,1,yes,yes,459249725,Nyemba
cf795e1d-14ff-42bc-90f6-f6d189620a7a,m,"[18,25)",8,1,4,3,1,2+,2+,"[7,10)",7+,charcoal,cement_blocks,1,1,yes,yes,459249725,Nyemba
82c8feb0-ec29-4b99-a815-fd8e3fbbb235,f,"[18,25)",3,1,0,2,1,0,2+,"[0,4)","[0,6)",charcoal,bricks,1,1,yes,yes,459249738,Nyemba
82c8feb0-ec29-4b99-a815-fd8e3fbbb235,m,"[18,25)",3,1,0,2,1,0,2+,"[0,4)","[0,6)",charcoal,bricks,1,1,yes,yes,459249738,Nyemba
ac2b18dc-4aca-4489-8a04-eed38bce76c7,m,"[35,45)",10,2,3,5,2+,2+,2+,10+,7+,charcoal,coated_adobe,1,1,no,yes,459249758,Nyemba
ac2b18dc-4aca-4489-8a04-eed38bce76c7,f,"[35,45)",10,2,3,5,2+,2+,2+,10+,7+,charcoal,coated_adobe,1,1,no,yes,459249758,Nyemba
ac2b18dc-4aca-4489-8a04-eed38bce76c7,m,"[18,25)",10,2,3,5,2+,2+,2+,10+,7+,charcoal,coated_adobe,1,1,no,yes,459249758,Nyemba
ac2b18dc-4aca-4489-8a04-eed38bce76c7,f,"[18,25)",10,2,3,5,2+,2+,2+,10+,7+,charcoal,coated_adobe,1,1,no,yes,459249758,Nyemba
ac2b18dc-4aca-4489-8a04-eed38bce76c7,m,"[18,25)",10,2,3,5,2+,2+,2+,10+,7+,charcoal,coated_adobe,1,1,no,yes,459249758,Nyemba
b5985fa2-f30a-47b6-bc49-c7151804a8d8,f,"[25,35)",5,0,3,2,0,2+,2+,"[4,7)","[0,6)",charcoal,coated_adobe,1,1,no,yes,459249774,Nyemba
b5985fa2-f30a-47b6-bc49-c7151804a8d8,m,"[45,55)",5,0,3,2,0,2+,2+,"[4,7)","[0,6)",charcoal,coated_adobe,1,1,no,yes,459249774,Nyemba
1e36f672-1875-49ab-8ece-05d88cd20e85,f,"[35,45)",5,1,2,2,1,2+,2+,"[4,7)","[0,6)",charcoal,bricks,1,1,no,yes,459249788,Nyemba
1e36f672-1875-49ab-8ece-05d88cd20e85,m,"[45,55)",5,1,2,2,1,2+,2+,"[4,7)","[0,6)",charcoal,bricks,1,1,no,yes,459249788,Nyemba
2a70aedf-0928-4e03-ac58-616d9716dbce,m,"[45,55)",8,2,2,4,2+,2+,2+,"[7,10)",7+,charcoal,bricks,1,1,no,yes,459249812,Nyemba
2a70aedf-0928-4e03-ac58-616d9716dbce,f,"[45,55)",8,2,2,4,2+,2+,2+,"[7,10)",7+,charcoal,bricks,1,1,no,yes,459249812,Nyemba
2a70aedf-0928-4e03-ac58-616d9716dbce,m,"[18,25)",8,2,2,4,2+,2+,2+,"[7,10)",7+,charcoal,bricks,1,1,no,yes,459249812,Nyemba
2a70aedf-0928-4e03-ac58-616d9716dbce,m,"[18,25)",8,2,2,4,2+,2+,2+,"[7,10)",7+,charcoal,bricks,1,1,no,yes,459249812,Nyemba
b1ff9bc7-0249-4af5-96ef-8dee78e0edc2,f,"[25,35)",6,1,3,2,1,2+,2+,"[4,7)","[0,6)",charcoal,coated_adobe,1,1,yes,yes,459249824,Nyemba
b1ff9bc7-0249-4af5-96ef-8dee78e0edc2,m,"[35,45)",6,1,3,2,1,2+,2+,"[4,7)","[0,6)",charcoal,coated_adobe,1,1,yes,yes,459249824,Nyemba
41a50ef2-9f1b-445f-b179-bc8c0df4f36d,m,"[55,65)",4,0,2,2,0,2+,2+,"[4,7)","[0,6)",charcoal,bricks,1,1,yes,no,459249959,Nyemba
41a50ef2-9f1b-445f-b179-bc8c0df4f36d,m,"[18,25)",4,0,2,2,0,2+,2+,"[4,7)","[0,6)",charcoal,bricks,1,1,yes,no,459249959,Nyemba
edc170f9-d8e2-4e8d-9841-a452d88416f7,f,"[35,45)",9,0,6,3,0,2+,2+,"[7,10)",7+,wood,coated_adobe,0,1,no,yes,459249994,Nyemba
edc170f9-d8e2-4e8d-9841-a452d88416f7,m,"[35,45)",9,0,6,3,0,2+,2+,"[7,10)",7+,wood,coated_adobe,0,1,no,yes,459249994,Nyemba
edc170f9-d8e2-4e8d-9841-a452d88416f7,f,"[18,25)",9,0,6,3,0,2+,2+,"[7,10)",7+,wood,coated_adobe,0,1,no,yes,459249994,Nyemba
102d4c5e-98c4-41bd-bc5c-687bb4b3be2f,f,"[45,55)",6,0,3,3,0,2+,2+,"[4,7)","[0,6)",wood,cement_blocks,0,1,no,no,459250013,Nyemba
102d4c5e-98c4-41bd-bc5c-687bb4b3be2f,f,"[25,35)",6,0,3,3,0,2+,2+,"[4,7)","[0,6)",wood,cement_blocks,0,1,no,no,459250013,Nyemba
102d4c5e-98c4-41bd-bc5c-687bb4b3be2f,f,"[18,25)",6,0,3,3,0,2+,2+,"[4,7)","[0,6)",wood,cement_blocks,0,1,no,no,459250013,Nyemba
d51ec995-e939-4549-8a97-e030c530b8cb,f,"[35,45)",5,1,2,2,1,2+,2+,"[4,7)","[0,6)",charcoal,bricks,1,1,yes,no,459250027,Nyemba
d51ec995-e939-4549-8a97-e030c530b8cb,m,"[45,55)",5,1,2,2,1,2+,2+,"[4,7)","[0,6)",charcoal,bricks,1,1,yes,no,459250027,Nyemba
0faf6bf4-ac6b-41b8-bbdb-e68eff126d62,f,"[35,45)",8,2,4,2,2+,2+,2+,"[7,10)",7+,charcoal,bricks,1,1,yes,no,459250036,Nyemba
0faf6bf4-ac6b-41b8-bbdb-e68eff126d62,m,"[35,45)",8,2,4,2,2+,2+,2+,"[7,10)",7+,charcoal,bricks,1,1,yes,no,459250036,Nyemba
8116952f-6f10-46c6-9ba0-ab5cd6a4ec53,f,"[35,45)",6,2,3,1,2+,2+,1,"[4,7)","[0,6)",charcoal,coated_adobe,1,1,no,yes,459250141,Nyemba
0803c85d-1bfc-474c-89e0-cf020ac7e5c4,f,"[18,25)",5,1,2,2,1,2+,2+,"[4,7)","[0,6)",charcoal,coated_adobe,1,1,no,no,459250886,Nyemba
0803c85d-1bfc-474c-89e0-cf020ac7e5c4,m,"[25,35)",5,1,2,2,1,2+,2+,"[4,7)","[0,6)",charcoal,coated_adobe,1,1,no,no,459250886,Nyemba
68e00dfd-f165-4fe8-b05b-fb840072533e,f,"[45,55)",8,0,4,4,0,2+,2+,"[7,10)",7+,wood,wood_mud,0,0,no,no,459250908,Nyemba
68e00dfd-f165-4fe8-b05b-fb840072533e,m,"[45,55)",8,0,4,4,0,2+,2+,"[7,10)",7+,wood,wood_mud,0,0,no,no,459250908,Nyemba
68e00dfd-f165-4fe8-b05b-fb840072533e,m,"[18,25)",8,0,4,4,0,2+,2+,"[7,10)",7+,wood,wood_mud,0,0,no,no,459250908,Nyemba
68e00dfd-f165-4fe8-b05b-fb840072533e,m,"[18,25)",8,0,4,4,0,2+,2+,"[7,10)",7+,wood,wood_mud,0,0,no,no,459250908,Nyemba
22006696-5cfd-481f-bc09-ac4926c018e1,f,"[18,25)",9,1,4,4,1,2+,2+,"[7,10)",7+,charcoal,wood_mud,1,0,no,yes,459250952,Nyemba
22006696-5cfd-481f-bc09-ac4926c018e1,m,"[35,45)",9,1,4,4,1,2+,2+,"[7,10)",7+,charcoal,wood_mud,1,0,no,yes,459250952,Nyemba
22006696-5cfd-481f-bc09-ac4926c018e1,f,"[35,45)",9,1,4,4,1,2+,2+,"[7,10)",7+,charcoal,wood_mud,1,0,no,yes,459250952,Nyemba
22006696-5cfd-481f-bc09-ac4926c018e1,m,"[18,25)",9,1,4,4,1,2+,2+,"[7,10)",7+,charcoal,wood_mud,1,0,no,yes,459250952,Nyemba
f09d968b-bd42-4d0b-b4ba-fd4cc0d422e4,f,"[25,35)",7,3,2,2,2+,2+,2+,"[7,10)",7+,charcoal,coated_adobe,1,1,yes,no,459250968,Nyemba
f09d968b-bd42-4d0b-b4ba-fd4cc0d422e4,m,"[25,35)",7,3,2,2,2+,2+,2+,"[7,10)",7+,charcoal,coated_adobe,1,1,yes,no,459250968,Nyemba
ba58ec3c-d916-4164-a202-9a950cc1d995,f,"[35,45)",10,2,5,3,2+,2+,2+,10+,7+,charcoal,coated_adobe,1,1,no,no,459250980,Nyemba
ba58ec3c-d916-4164-a202-9a950cc1d995,m,"[45,55)",10,2,5,3,2+,2+,2+,10+,7+,charcoal,coated_adobe,1,1,no,no,459250980,Nyemba
ba58ec3c-d916-4164-a202-9a950cc1d995,m,"[18,25)",10,2,5,3,2+,2+,2+,10+,7+,charcoal,coated_adobe,1,1,no,no,459250980,Nyemba
73ec5aca-7347-4f65-922d-4b014c635356,m,"[35,45)",7,1,4,2,1,2+,2+,"[7,10)",7+,wood,earth,0,0,yes,yes,459251043,Nyemba
73ec5aca-7347-4f65-922d-4b014c635356,f,"[25,35)",7,1,4,2,1,2+,2+,"[7,10)",7+,wood,earth,0,0,yes,yes,459251043,Nyemba
c3f7aad9-47a7-40e2-b1e8-51cb1288695e,m,"[35,45)",5,0,2,3,0,2+,2+,"[4,7)","[0,6)",wood,wood_mud,0,0,yes,yes,459252010,Nyemba
c3f7aad9-47a7-40e2-b1e8-51cb1288695e,f,"[35,45)",5,0,2,3,0,2+,2+,"[4,7)","[0,6)",wood,wood_mud,0,0,yes,yes,459252010,Nyemba
c3f7aad9-47a7-40e2-b1e8-51cb1288695e,f,"[18,25)",5,0,2,3,0,2+,2+,"[4,7)","[0,6)",wood,wood_mud,0,0,yes,yes,459252010,Nyemba
d4b9ff29-c589-4e58-84f8-fbbd5be65864,f,"[25,35)",7,2,3,2,2+,2+,2+,"[7,10)",7+,wood,wood_mud,0,0,no,no,459252027,Nyemba
d4b9ff29-c589-4e58-84f8-fbbd5be65864,m,"[35,45)",7,2,3,2,2+,2+,2+,"[7,10)",7+,wood,wood_mud,0,0,no,no,459252027,Nyemba
b7a63f38-cd13-42fe-849d-92cc14ae004b,m,"[25,35)",1,0,0,1,0,0,1,"[0,4)","[0,6)",wood,wood,0,0,no,no,459252029,Nyemba
211e801e-ab1e-48e2-acef-ed8422d133fb,f,"[45,55)",7,0,3,4,0,2+,2+,"[7,10)",7+,charcoal,bamboo_mud,1,0,yes,yes,459252039,Nyemba
211e801e-ab1e-48e2-acef-ed8422d133fb,m,"[45,55)",7,0,3,4,0,2+,2+,"[7,10)",7+,charcoal,bamboo_mud,1,0,yes,yes,459252039,Nyemba
211e801e-ab1e-48e2-acef-ed8422d133fb,m,"[18,25)",7,0,3,4,0,2+,2+,"[7,10)",7+,charcoal,bamboo_mud,1,0,yes,yes,459252039,Nyemba
211e801e-ab1e-48e2-acef-ed8422d133fb,f,"[18,25)",7,0,3,4,0,2+,2+,"[7,10)",7+,charcoal,bamboo_mud,1,0,yes,yes,459252039,Nyemba
23677fdc-102e-4e8b-ac09-b358e6f66e7d,m,"[25,35)",2,0,0,2,0,0,2+,"[0,4)","[0,6)",charcoal,wood_mud,1,0,no,yes,459252046,Nyemba
23677fdc-102e-4e8b-ac09-b358e6f66e7d,f,"[18,25)",2,0,0,2,0,0,2+,"[0,4)","[0,6)",charcoal,wood_mud,1,0,no,yes,459252046,Nyemba
21c075ce-038f-44db-bf40-15d8d329fcdd,m,"[55,65)",4,0,2,2,0,2+,2+,"[4,7)","[0,6)",wood,coated_adobe,0,1,yes,no,459252058,Nyemba
21c075ce-038f-44db-bf40-15d8d329fcdd,f,"[55,65)",4,0,2,2,0,2+,2+,"[4,7)","[0,6)",wood,coated_adobe,0,1,yes,no,459252058,Nyemba
2f44ebaa-e3e2-4471-bc80-975e77369475,f,"[35,45)",8,1,3,4,1,2+,2+,"[7,10)",7+,charcoal,cement,1,1,yes,yes,459252199,Kalemie
2f44ebaa-e3e2-4471-bc80-975e77369475,m,"[45,55)",8,1,3,4,1,2+,2+,"[7,10)",7+,charcoal,cement,1,1,yes,yes,459252199,Kalemie
2f44ebaa-e3e2-4471-bc80-975e77369475,f,"[18,25)",8,1,3,4,1,2+,2+,"[7,10)",7+,charcoal,cement,1,1,yes,yes,459252199,Kalemie
2f44ebaa-e3e2-4471-bc80-975e77369475,f,"[18,25)",8,1,3,4,1,2+,2+,"[7,10)",7+,charcoal,cement,1,1,yes,yes,459252199,Kalemie
69a5d514-cf27-4cb5-a869-4f0502ee097c,m,"[55,65)",3,0,0,3,0,0,2+,"[0,4)","[0,6)",charcoal,earth,1,0,yes,yes,459252209,Kalemie
